judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
Sudah;Nidji;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/7HG6zu3LH4cEjtZ8E1eUj5;['indonesian pop', 'indonesian pop rock'];Salahkah aku Mencintaimu Memilikimu Menyayangimu  Jangan paksakan kita untuk S'lalu bersama Jangan paksakan kita untuk S'lalu mencinta  Salahkah aku Mencintaimu ...
Sumpah dan Cinta Matiku;Nidji;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/2dWRApexXwC6HIpX0HvZxc;['indonesian pop', 'indonesian pop rock'];Selama nafasku berhembus Hanya kamu di doaku Selama mataku memandang Hanya kamu cinta matiku  Dengarlah, dunia, rintihan hatiku Yang terbalut dalam doaku Inilah sumpahku, dengarlah, dunia, ha-ha  Sumpah mati, sumpah (sumpah) Sumpah mati (sumpah mati) Sumpah mati, aku hanya untukmu  Dengarlah, dunia, rintihan hatiku Yang terbalut dalam doaku Inilah sumpahku, dengarlah, dunia, ha-ha  Cinta 'kan s'lalu abadi Walau takdir tak pasti ...
Rahasia hati;Nidji;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/7lq2dq2VRLyaN1JW1MXrAC;['indonesian pop', 'indonesian pop rock'];Kucoba merangkai kata cinta Walaupun ku bukanlah pujangga yang bisa Tuliskan kata-kata yang indah Nyatanya tak ada nyali untuk ungkapkan  I wanna love you like the hurricane I wanna love you like the mountain rain So wild, so pure So strong, and crazy for you  Andai matamu melihat aku Terungkap semua isi hatiku Alam sadarku, alam mimpiku Semua milikmu, andai kau tahu ...
Kehadiranmu;Vagetoz;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5UP9AdoUw4cNjn19Se26SI;['indonesian pop rock'];Hadirnya dirimu Berikan suasana baru Kau mampu tenangkan aku Di saat risau dalam hatiku  Lembutnya sikapmu Meluluhkan hati ini Terbuai, aku terlena Oleh dirimu, oleh dirimu  Oh, jantung pun bergetar Saat engkau ada di dekatku Mungkinkah diriku telah jatuh cinta Pada dirimu?  Oh, sebisa diriku Mencoba untuk melupakanmu ...
Saat Kau Pergi;Vagetoz;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3XDeZtsBI8sEF7uW1u6Rgb;['indonesian pop rock'];Saat kau pergi Berlinanglah air mataku Betapa singkat kurasakan Kebahagiaan itu Kini lenyaplah sudah Oh ...  Tak pernah kuinginkan Perpisahan ini terjadi 'Ku hanya bisa merelakan Jika memang kau pikir Inilah yang terbaik  ...
(BAM) Betapa Aku Mencintaimu;Vagetoz;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1rnUhdzmBHzAMjTzAVCbvD;['indonesian pop rock'];Betapa aku mencintaimu Dengan sepenuh hatiku Betapa aku menyayangimu Lebih dari yang kau tahu  Uh-uh-hu-uh Oh-ho-oh-oh-ho-oh  Ingin kubahagiakan dirimu Setiap saat bersamaku Seperti janjiku kepadamu ...
Cinta Dalam Hati;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4NOniDRyYcBjF6m1x3U8TK;['dangdut', 'indonesian pop', 'indonesian pop rock'];Mungkin ini memang jalan takdirku Mengagumi tanpa dicintai Tak mengapa bagiku Asal kau pun bahagia dalam hidupmu, dalam hidupmu  Telah lama kupendam perasaan itu Menunggu hatimu menyambut diriku Tak mengapa bagiku Mencintaimu pun adalah bahagia untukku, bahagia untukku ...
Tercipta Untukku;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4CGpzrPjP0xaJfN9g9FN9A;['dangdut', 'indonesian pop', 'indonesian pop rock'];Menatap indahnya senyuman di wajahmu Membuatku terdiam dan terpaku Mengerti akan hadirnya cinta terindah Saat kau peluk mesra tubuhku, oh  Banyak kata Yang tak mampu kuungkapkan Kepada dirimu  Aku ingin engkau s'lalu Hadir dan temani aku Di setiap langkah yang meyakiniku ...
Demi Waktu;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/150GrtIUJF0IDT1KQb8JR8;['dangdut', 'indonesian pop', 'indonesian pop rock'];Aku yang tak pernah bisa lupakan dirinya Yang kini hadir di antara kita Namun ku juga takkan bisa menepis bayangmu Yang s'lama ini temani hidupku  Maafkan aku menduakan cintamu Berat rasa hatiku tinggalkan dirinya Dan demi waktu yang bergulir di sampingmu Maafkanlah diriku sepenuh hatimu Seandainya bila ku bisa memilih  Kalau saja waktu itu ku tak jumpa dirinya ...
Luka Disini;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1lZsCFr5kZllJT0kmBCusy;['dangdut', 'indonesian pop', 'indonesian pop rock'];Dulu pernah ada cinta Dulu pernah ada sayang Namun, kini tiada lagi perasaan Seperti dahulu  Kini tiada lagi kisah Cintaku t'lah musnah sudah Hancur hatiku Telah kausakiti perasaanku  Biarkan ku pergi ...
Percaya Padaku;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4rHCqrJt6PJmR899XpDQNQ;['dangdut', 'indonesian pop', 'indonesian pop rock'];Oh, oh, uh, hmm  Aku tak tahu apa yang 'ku rasakan dalam hatiku Saat pertama kali lihat dirimu, melihatmu  Seluruh tubuhku terpaku dan membisu Detak jantungku berdebar tak menentu Sepertinya aku tak ingin berlalu  Berikan cintamu juga sayangmu Percaya padaku Ku 'kan menjagamu hingga akhir waktu menjemputku Ku berikan cintaku juga sayangku Percaya padaku ...
Seperti Yang Dulu;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/7vazJ9mJCeerIvhbLOp6Ie;['dangdut', 'indonesian pop', 'indonesian pop rock'];Tiada guna kau kembali Mengisi ruang hati ini Semuanya telah berlalu Bersama lukaku  Semua yang telah berakhir Antara hatiku dan hatimu Takkan ada cinta Seperti yang dulu  Tiada guna kau berjanji Untuk setia menemani hatiku Yang t'lah terluka Kar'na dustamu  Semua yang telah berakhir ...
Aku Bukan Pilihan Hatimu;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6ZQ5UsO10FVsglHGssVMCR;['dangdut', 'indonesian pop', 'indonesian pop rock'];Jika memang diriku Bukanlah menjadi pilihan hatimu Mungkin sudah takdirnya Kau dan aku takkan mesti bersatu  Harus s'lalu kau tahu Ku mencintamu di sepanjang waktuku Harus s'lalu kau tahu Semua abadi untuk s'lamanya  Karena ku yakin, cinta dalam hatiku ...
Kekasih Gelapku;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3y8fGS2K2SfCVXYJx1DJ1o;['dangdut', 'indonesian pop', 'indonesian pop rock'];'Ku mencintaimu lebih dari apa pun Meskipun tiada satu orang pun yang tahu 'Ku mencintaimu sedalam-dalam hatiku Meskipun engkau hanya kekasih gelapku  'Ku tahu 'ku takkan selalu ada untukmu Di saat engkau merindukan diriku 'Ku tahu 'ku takkan bisa memberikanmu waktu Yang panjang dalam hidupku  ...
Untukmu Selamanya;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3t1pHRRRIVCH0Z9WGtMHP2;['dangdut', 'indonesian pop', 'indonesian pop rock'];Tak pernah aku mengerti Apa yang kini kurasakan Kegelisahan hatiku Saat ini  Ku masih merindukanmu Walaupun kini ku t'lah bersamanya Tak pernah mampu kucoba Lupakanmu  Sungguh tak bisa ...
Dia Atau Diriku;Ungu;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4Ue52K3cVRzufqB7bRS7ZJ;['dangdut', 'indonesian pop', 'indonesian pop rock'];Oh, oh Sungguh tak mungkin dalam kisah ini kita 'kan bersatu Bila tak pernah ada perasaan cinta seutuhnya Kini akhirnya kau harus memilih dia atau diriku Yang pantas mendapatkanmu, pantas menjadi kekasihmu  Sampai kapankah kita akan bersama? Bila tak pernah ada perasaan cinta antara kita ...
Suka Sama Kamu;D'Bagindas;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/7fI9oxvz4kPSAtEImlXu6M;['indonesian pop rock'];Hatiku berkata ingin katakan cinta Namun aku malu untuk mengawalinya Jantungku berdebar saat kau menatapku Jadi salah tingkah bicara sama kamu  Bibirku terbungkam melihat senyummu Aku tak kuasa saat di depanmu  Sebenarnya aku ingin mengungkapkan rasa Tapi mengapa aku s'lalu tak bisa? Bagaimana caranya agar dirimu Bisa tahu kalau aku suka (suka) Suka (suka), suka, suka sama kamu? ...
Empat Mata;D'Bagindas;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5xE3anVS4zpbl85gQzX9i2;['indonesian pop rock'];Biarkanlah diri ini Untuk mencoba mendekatimu Mendekati indahnya dirimu Dirimu yang hadir di mimpiku  Berikanlah aku waktu Dan keadaan yang engkau mampu Empat mata yang ku mau Untuk katakan cinta padamu  Hati ini takkan bisa Lebih lama 'tuk memendam rasa  Empat mata bicara padamu ...
